variables=x[mm],y[mm],z[mm],dummy
  zone i=         151 j=         222 k=           1 f=point
  6.8444681780E+01  2.3417376999E+02  0.0000000000E+00  1.0000000000E+00
  6.9675759385E+01  2.3185213744E+02  0.0000000000E+00  1.0000000000E+00
  7.0895535263E+01  2.2950400327E+02  0.0000000000E+00  1.0000000000E+00
  7.2095648739E+01  2.2713615817E+02  0.0000000000E+00  1.0000000000E+00
  7.3278871082E+01  2.2475652113E+02  0.0000000000E+00  1.0000000000E+00
  7.4447776565E+01  2.2236034798E+02  0.0000000000E+00  1.0000000000E+00
  7.5598933871E+01  2.1994561595E+02  0.0000000000E+00  1.0000000000E+00
  7.6723999520E+01  2.1752073741E+02  0.0000000000E+00  1.0000000000E+00
  7.7827209961E+01  2.1509385364E+02  0.0000000000E+00  1.0000000000E+00
  7.8912652066E+01  2.1265699415E+02  0.0000000000E+00  1.0000000000E+00
  7.9970755457E+01  2.1021151496E+02  0.0000000000E+00  1.0000000000E+00
  8.0999955762E+01  2.0776991471E+02  0.0000000000E+00  1.0000000000E+00
  8.2005238160E+01  2.0533303349E+02  0.0000000000E+00  1.0000000000E+00
  8.2988630357E+01  2.0289280435E+02  0.0000000000E+00  1.0000000000E+00
  8.3936128933E+01  2.0045678600E+02  0.0000000000E+00  1.0000000000E+00
  8.4855491009E+01  1.9803870087E+02  0.0000000000E+00  1.0000000000E+00
  8.5752221469E+01  1.9562625799E+02  0.0000000000E+00  1.0000000000E+00
  8.6614671390E+01  1.9322242949E+02  0.0000000000E+00  1.0000000000E+00
  8.7445156979E+01  1.9084108467E+02  0.0000000000E+00  1.0000000000E+00
  8.8250232206E+01  1.8847732234E+02  0.0000000000E+00  1.0000000000E+00
  8.9025284680E+01  1.8612758858E+02  0.0000000000E+00  1.0000000000E+00
  8.9765452589E+01  1.8380284681E+02  0.0000000000E+00  1.0000000000E+00
  9.0478730306E+01  1.8150657072E+02  0.0000000000E+00  1.0000000000E+00
  9.1165712329E+01  1.7922930361E+02  0.0000000000E+00  1.0000000000E+00
  9.1816496783E+01  1.7698001677E+02  0.0000000000E+00  1.0000000000E+00
  9.2440356938E+01  1.7476781268E+02  0.0000000000E+00  1.0000000000E+00
  9.3041123117E+01  1.7257903116E+02  0.0000000000E+00  1.0000000000E+00
  9.3605883198E+01  1.7042135955E+02  0.0000000000E+00  1.0000000000E+00
  9.4144877472E+01  1.6830683513E+02  0.0000000000E+00  1.0000000000E+00
  9.4662906057E+01  1.6622001060E+02  0.0000000000E+00  1.0000000000E+00
  9.5147260553E+01  1.6416746794E+02  0.0000000000E+00  1.0000000000E+00
  9.5607532476E+01  1.6216116746E+02  0.0000000000E+00  1.0000000000E+00
  9.6048283771E+01  1.6018670917E+02  0.0000000000E+00  1.0000000000E+00
  9.6458997682E+01  1.5824932454E+02  0.0000000000E+00  1.0000000000E+00
  9.6847576992E+01  1.5635943657E+02  0.0000000000E+00  1.0000000000E+00
  9.7218388904E+01  1.5450438937E+02  0.0000000000E+00  1.0000000000E+00
  9.7562512368E+01  1.5268839691E+02  0.0000000000E+00  1.0000000000E+00
  9.7886929236E+01  1.5092057449E+02  0.0000000000E+00  1.0000000000E+00
  9.8195580726E+01  1.4918910946E+02  0.0000000000E+00  1.0000000000E+00
  9.8480617030E+01  1.4749789765E+02  0.0000000000E+00  1.0000000000E+00
  9.8748610514E+01  1.4585491350E+02  0.0000000000E+00  1.0000000000E+00
  9.9002914095E+01  1.4424857557E+02  0.0000000000E+00  1.0000000000E+00
  9.9236416789E+01  1.4268297257E+02  0.0000000000E+00  1.0000000000E+00
  9.9455579731E+01  1.4116504535E+02  0.0000000000E+00  1.0000000000E+00
  9.9663063372E+01  1.3968308467E+02  0.0000000000E+00  1.0000000000E+00
  9.9852330108E+01  1.3824170541E+02  0.0000000000E+00  1.0000000000E+00
  1.0002989734E+02  1.3684644721E+02  0.0000000000E+00  1.0000000000E+00
  1.0019706977E+02  1.3548658188E+02  0.0000000000E+00  1.0000000000E+00
  1.0034930870E+02  1.3416670330E+02  0.0000000000E+00  1.0000000000E+00
  1.0049190773E+02  1.3288996975E+02  0.0000000000E+00  1.0000000000E+00
  1.0062523487E+02  1.3164800263E+02  0.0000000000E+00  1.0000000000E+00
  1.0074657340E+02  1.3044493651E+02  0.0000000000E+00  1.0000000000E+00
  1.0086006614E+02  1.2928170478E+02  0.0000000000E+00  1.0000000000E+00
  1.0096533143E+02  1.2815223723E+02  0.0000000000E+00  1.0000000000E+00
  1.0106116788E+02  1.2706019312E+02  0.0000000000E+00  1.0000000000E+00
  1.0115069181E+02  1.2600450412E+02  0.0000000000E+00  1.0000000000E+00
  1.0123295661E+02  1.2498128100E+02  0.0000000000E+00  1.0000000000E+00
  1.0130796263E+02  1.2399371247E+02  0.0000000000E+00  1.0000000000E+00
  1.0137794001E+02  1.2303898108E+02  0.0000000000E+00  1.0000000000E+00
  1.0144155667E+02  1.2211519742E+02  0.0000000000E+00  1.0000000000E+00
  1.0149970663E+02  1.2122509795E+02  0.0000000000E+00  1.0000000000E+00
  1.0155388817E+02  1.2036438244E+02  0.0000000000E+00  1.0000000000E+00
  1.0160253616E+02  1.1953294322E+02  0.0000000000E+00  1.0000000000E+00
  1.0164716873E+02  1.1873309837E+02  0.0000000000E+00  1.0000000000E+00
  1.0168869224E+02  1.1795931628E+02  0.0000000000E+00  1.0000000000E+00
  1.0172545434E+02  1.1721305102E+02  0.0000000000E+00  1.0000000000E+00
  1.0175935878E+02  1.1649575813E+02  0.0000000000E+00  1.0000000000E+00
  1.0179052422E+02  1.1580234809E+02  0.0000000000E+00  1.0000000000E+00
  1.0181818477E+02  1.1513465864E+02  0.0000000000E+00  1.0000000000E+00
  1.0184364320E+02  1.1449239327E+02  0.0000000000E+00  1.0000000000E+00
  1.0186665727E+02  1.1387245619E+02  0.0000000000E+00  1.0000000000E+00
  1.0188717878E+02  1.1327641554E+02  0.0000000000E+00  1.0000000000E+00
  1.0190598685E+02  1.1270245472E+02  0.0000000000E+00  1.0000000000E+00
  1.0192269154E+02  1.1214931359E+02  0.0000000000E+00  1.0000000000E+00
  1.0193766943E+02  1.1161827170E+02  0.0000000000E+00  1.0000000000E+00
  1.0195133801E+02  1.1110631540E+02  0.0000000000E+00  1.0000000000E+00
  1.0196326437E+02  1.1061371459E+02  0.0000000000E+00  1.0000000000E+00
  1.0197399868E+02  1.1014117562E+02  0.0000000000E+00  1.0000000000E+00
  1.0198363547E+02  1.0968561810E+02  0.0000000000E+00  1.0000000000E+00
  1.0199197854E+02  1.0924785078E+02  0.0000000000E+00  1.0000000000E+00
  1.0199940340E+02  1.0882751968E+02  0.0000000000E+00  1.0000000000E+00
  1.0200586563E+02  1.0842271484E+02  0.0000000000E+00  1.0000000000E+00
  1.0201141461E+02  1.0803421197E+02  0.0000000000E+00  1.0000000000E+00
  1.0201626446E+02  1.0766053046E+02  0.0000000000E+00  1.0000000000E+00
  1.0202033693E+02  1.0730124847E+02  0.0000000000E+00  1.0000000000E+00
  1.0202382497E+02  1.0695682470E+02  0.0000000000E+00  1.0000000000E+00
  1.0202684706E+02  1.0662539900E+02  0.0000000000E+00  1.0000000000E+00
  1.0202936458E+02  1.0630723857E+02  0.0000000000E+00  1.0000000000E+00
  1.0203156286E+02  1.0600227566E+02  0.0000000000E+00  1.0000000000E+00
  1.0203345016E+02  1.0570910522E+02  0.0000000000E+00  1.0000000000E+00
  1.0203503340E+02  1.0542809990E+02  0.0000000000E+00  1.0000000000E+00
  1.0203635982E+02  1.0515820368E+02  0.0000000000E+00  1.0000000000E+00
  1.0203734838E+02  1.0489898342E+02  0.0000000000E+00  1.0000000000E+00
  1.0203803352E+02  1.0465061532E+02  0.0000000000E+00  1.0000000000E+00
  1.0203838154E+02  1.0441173849E+02  0.0000000000E+00  1.0000000000E+00
  1.0203836944E+02  1.0418254488E+02  0.0000000000E+00  1.0000000000E+00
  1.0203802170E+02  1.0396252139E+02  0.0000000000E+00  1.0000000000E+00
  1.0203734010E+02  1.0375110114E+02  0.0000000000E+00  1.0000000000E+00
  1.0203636630E+02  1.0354838992E+02  0.0000000000E+00  1.0000000000E+00
  1.0203513930E+02  1.0335349009E+02  0.0000000000E+00  1.0000000000E+00
  1.0203370062E+02  1.0316648193E+02  0.0000000000E+00  1.0000000000E+00
  1.0203211729E+02  1.0298713586E+02  0.0000000000E+00  1.0000000000E+00
  1.0203045018E+02  1.0281494610E+02  0.0000000000E+00  1.0000000000E+00
  1.0202874883E+02  1.0264993175E+02  0.0000000000E+00  1.0000000000E+00
  1.0202707097E+02  1.0249150590E+02  0.0000000000E+00  1.0000000000E+00
  1.0202543740E+02  1.0233962629E+02  0.0000000000E+00  1.0000000000E+00
  1.0202389387E+02  1.0219416044E+02  0.0000000000E+00  1.0000000000E+00
  1.0202244187E+02  1.0205463072E+02  0.0000000000E+00  1.0000000000E+00
  1.0202110079E+02  1.0192101165E+02  0.0000000000E+00  1.0000000000E+00
  1.0201986239E+02  1.0179283553E+02  0.0000000000E+00  1.0000000000E+00
  1.0201872402E+02  1.0167003507E+02  0.0000000000E+00  1.0000000000E+00
  1.0201767506E+02  1.0155237388E+02  0.0000000000E+00  1.0000000000E+00
  1.0201669923E+02  1.0143954703E+02  0.0000000000E+00  1.0000000000E+00
  1.0201578544E+02  1.0133149716E+02  0.0000000000E+00  1.0000000000E+00
  1.0201491385E+02  1.0122786264E+02  0.0000000000E+00  1.0000000000E+00
  1.0201407438E+02  1.0112858006E+02  0.0000000000E+00  1.0000000000E+00
  1.0201324818E+02  1.0103332553E+02  0.0000000000E+00  1.0000000000E+00
  1.0201242890E+02  1.0094202585E+02  0.0000000000E+00  1.0000000000E+00
  1.0201160228E+02  1.0085447337E+02  0.0000000000E+00  1.0000000000E+00
  1.0201076661E+02  1.0077049201E+02  0.0000000000E+00  1.0000000000E+00
  1.0200991277E+02  1.0068996397E+02  0.0000000000E+00  1.0000000000E+00
  1.0200904333E+02  1.0061266383E+02  0.0000000000E+00  1.0000000000E+00
  1.0200815454E+02  1.0053848236E+02  0.0000000000E+00  1.0000000000E+00
  1.0200725309E+02  1.0046721601E+02  0.0000000000E+00  1.0000000000E+00
  1.0200634144E+02  1.0039874333E+02  0.0000000000E+00  1.0000000000E+00
  1.0200543032E+02  1.0033286774E+02  0.0000000000E+00  1.0000000000E+00
  1.0200452971E+02  1.0026946135E+02  0.0000000000E+00  1.0000000000E+00
  1.0200365609E+02  1.0020832434E+02  0.0000000000E+00  1.0000000000E+00
  1.0200282929E+02  1.0014929358E+02  0.0000000000E+00  1.0000000000E+00
  1.0200207492E+02  1.0009209012E+02  0.0000000000E+00  1.0000000000E+00
  1.0200142670E+02  1.0003610578E+02  0.0000000000E+00  1.0000000000E+00
  1.0200093161E+02  9.9979979359E+01  0.0000000000E+00  1.0000000000E+00
  4.8432538155E+01  2.7560787366E+02  0.0000000000E+00  1.0000000000E+00
  4.9651303712E+01  2.7399632738E+02  0.0000000000E+00  1.0000000000E+00
  5.0884866559E+01  2.7220466893E+02  0.0000000000E+00  1.0000000000E+00
  5.2113119660E+01  2.7034758778E+02  0.0000000000E+00  1.0000000000E+00
  5.3340150691E+01  2.6844441824E+02  0.0000000000E+00  1.0000000000E+00
  5.4568523840E+01  2.6650369389E+02  0.0000000000E+00  1.0000000000E+00
  5.5799840728E+01  2.6452978188E+02  0.0000000000E+00  1.0000000000E+00
  5.7034954766E+01  2.6252436941E+02  0.0000000000E+00  1.0000000000E+00
  5.8274126737E+01  2.6048787729E+02  0.0000000000E+00  1.0000000000E+00
  5.9517163485E+01  2.5842026612E+02  0.0000000000E+00  1.0000000000E+00
  6.0763572978E+01  2.5632136622E+02  0.0000000000E+00  1.0000000000E+00
  6.2014122634E+01  2.5418859925E+02  0.0000000000E+00  1.0000000000E+00
  6.3263837765E+01  2.5202266087E+02  0.0000000000E+00  1.0000000000E+00
  6.4511677553E+01  2.4982834882E+02  0.0000000000E+00  1.0000000000E+00
  6.5757786887E+01  2.4760467657E+02  0.0000000000E+00  1.0000000000E+00
  6.7001126299E+01  2.4535221612E+02  0.0000000000E+00  1.0000000000E+00
  6.8242080614E+01  2.4306900755E+02  0.0000000000E+00  1.0000000000E+00
  6.9475011395E+01  2.4075591784E+02  0.0000000000E+00  1.0000000000E+00
  7.0697420744E+01  2.3841981584E+02  0.0000000000E+00  1.0000000000E+00
  7.1910055308E+01  2.3606194391E+02  0.0000000000E+00  1.0000000000E+00
  7.3113288524E+01  2.3368093280E+02  0.0000000000E+00  1.0000000000E+00
  7.4304847148E+01  2.3127530501E+02  0.0000000000E+00  1.0000000000E+00
  7.5477722646E+01  2.2885121726E+02  0.0000000000E+00  1.0000000000E+00
  7.6633741946E+01  2.2641547469E+02  0.0000000000E+00  1.0000000000E+00
  7.7774751027E+01  2.2396433130E+02  0.0000000000E+00  1.0000000000E+00
  7.8897744006E+01  2.2149644886E+02  0.0000000000E+00  1.0000000000E+00
  7.9995733244E+01  2.1901946130E+02  0.0000000000E+00  1.0000000000E+00
  8.1071847100E+01  2.1654036087E+02  0.0000000000E+00  1.0000000000E+00
  8.2129161277E+01  2.1405279119E+02  0.0000000000E+00  1.0000000000E+00
  8.3159815415E+01  2.1155845330E+02  0.0000000000E+00  1.0000000000E+00
  8.4162289718E+01  2.0906827009E+02  0.0000000000E+00  1.0000000000E+00
  8.5140495522E+01  2.0658312472E+02  0.0000000000E+00  1.0000000000E+00
  8.6095893371E+01  2.0409659434E+02  0.0000000000E+00  1.0000000000E+00
  8.7017087373E+01  2.0161581187E+02  0.0000000000E+00  1.0000000000E+00
  8.7910199400E+01  1.9915237664E+02  0.0000000000E+00  1.0000000000E+00
  8.8779574184E+01  1.9669637100E+02  0.0000000000E+00  1.0000000000E+00
  8.9615812598E+01  1.9425085319E+02  0.0000000000E+00  1.0000000000E+00
  9.0420710477E+01  1.9182775262E+02  0.0000000000E+00  1.0000000000E+00
  9.1199541452E+01  1.8942320605E+02  0.0000000000E+00  1.0000000000E+00
  9.1948590637E+01  1.8703467378E+02  0.0000000000E+00  1.0000000000E+00
  9.2663968349E+01  1.8467181081E+02  0.0000000000E+00  1.0000000000E+00
  9.3352171165E+01  1.8233758181E+02  0.0000000000E+00  1.0000000000E+00
  9.4013680306E+01  1.8002447188E+02  0.0000000000E+00  1.0000000000E+00
  9.4640642600E+01  1.7774053251E+02  0.0000000000E+00  1.0000000000E+00
  9.5240634032E+01  1.7549326852E+02  0.0000000000E+00  1.0000000000E+00
  9.5816741615E+01  1.7327163350E+02  0.0000000000E+00  1.0000000000E+00
  9.6358784006E+01  1.7108259557E+02  0.0000000000E+00  1.0000000000E+00
  9.6875131719E+01  1.6893598504E+02  0.0000000000E+00  1.0000000000E+00
  9.7369662024E+01  1.6681928207E+02  0.0000000000E+00  1.0000000000E+00
  9.7832438863E+01  1.6473841311E+02  0.0000000000E+00  1.0000000000E+00
  9.8271309916E+01  1.6270307574E+02  0.0000000000E+00  1.0000000000E+00
  9.8689974339E+01  1.6070163723E+02  0.0000000000E+00  1.0000000000E+00
  9.9080306006E+01  1.5873875712E+02  0.0000000000E+00  1.0000000000E+00
  9.9448797467E+01  1.5682279146E+02  0.0000000000E+00  1.0000000000E+00
  9.9798987533E+01  1.5494355358E+02  0.0000000000E+00  1.0000000000E+00
  1.0012406548E+02  1.5310476803E+02  0.0000000000E+00  1.0000000000E+00
  1.0042977263E+02  1.5131361685E+02  0.0000000000E+00  1.0000000000E+00
  1.0071929536E+02  1.4956063284E+02  0.0000000000E+00  1.0000000000E+00
  1.0098671478E+02  1.4784918036E+02  0.0000000000E+00  1.0000000000E+00
  1.0123741390E+02  1.4618540368E+02  0.0000000000E+00  1.0000000000E+00
  1.0147409318E+02  1.4456007460E+02  0.0000000000E+00  1.0000000000E+00
  1.0169145628E+02  1.4297660920E+02  0.0000000000E+00  1.0000000000E+00
  1.0189475054E+02  1.4144020983E+02  0.0000000000E+00  1.0000000000E+00
  1.0208610894E+02  1.3994161491E+02  0.0000000000E+00  1.0000000000E+00
  1.0226072078E+02  1.3848454791E+02  0.0000000000E+00  1.0000000000E+00
  1.0242380908E+02  1.3707303524E+02  0.0000000000E+00  1.0000000000E+00
  1.0257645476E+02  1.3569866842E+02  0.0000000000E+00  1.0000000000E+00
  1.0271540590E+02  1.3436498452E+02  0.0000000000E+00  1.0000000000E+00
  1.0284487479E+02  1.3307413146E+02  0.0000000000E+00  1.0000000000E+00
  1.0296522805E+02  1.3181958116E+02  0.0000000000E+00  1.0000000000E+00
  1.0307460307E+02  1.3060438891E+02  0.0000000000E+00  1.0000000000E+00
  1.0317627261E+02  1.2942898813E+02  0.0000000000E+00  1.0000000000E+00
  1.0327004161E+02  1.2828865655E+02  0.0000000000E+00  1.0000000000E+00
  1.0335517944E+02  1.2718598022E+02  0.0000000000E+00  1.0000000000E+00
  1.0343412947E+02  1.2611988950E+02  0.0000000000E+00  1.0000000000E+00
  1.0350628142E+02  1.2508733172E+02  0.0000000000E+00  1.0000000000E+00
  1.0357178160E+02  1.2409045404E+02  0.0000000000E+00  1.0000000000E+00
  1.0363236540E+02  1.2312690823E+02  0.0000000000E+00  1.0000000000E+00
  1.0368714544E+02  1.2219514056E+02  0.0000000000E+00  1.0000000000E+00
  1.0373690197E+02  1.2129689915E+02  0.0000000000E+00  1.0000000000E+00
  1.0378279213E+02  1.2042878148E+02  0.0000000000E+00  1.0000000000E+00
  1.0382376589E+02  1.1959054240E+02  0.0000000000E+00  1.0000000000E+00
  1.0386103030E+02  1.1878357949E+02  0.0000000000E+00  1.0000000000E+00
  1.0389528056E+02  1.1800363870E+02  0.0000000000E+00  1.0000000000E+00
  1.0392541060E+02  1.1725159921E+02  0.0000000000E+00  1.0000000000E+00
  1.0395287189E+02  1.1652822642E+02  0.0000000000E+00  1.0000000000E+00
  1.0397778264E+02  1.1582963728E+02  0.0000000000E+00  1.0000000000E+00
  1.0399966938E+02  1.1515693621E+02  0.0000000000E+00  1.0000000000E+00
  1.0401951670E+02  1.1450965238E+02  0.0000000000E+00  1.0000000000E+00
  1.0403718650E+02  1.1388536640E+02  0.0000000000E+00  1.0000000000E+00
  1.0405270465E+02  1.1328496464E+02  0.0000000000E+00  1.0000000000E+00
  1.0406665793E+02  1.1270692172E+02  0.0000000000E+00  1.0000000000E+00
  1.0407880743E+02  1.1215014258E+02  0.0000000000E+00  1.0000000000E+00
  1.0408946842E+02  1.1161530364E+02  0.0000000000E+00  1.0000000000E+00
  1.0409895254E+02  1.1110006345E+02  0.0000000000E+00  1.0000000000E+00
  1.0410699569E+02  1.1060442183E+02  0.0000000000E+00  1.0000000000E+00
  1.0411401743E+02  1.1012866220E+02  0.0000000000E+00  1.0000000000E+00
  1.0412009264E+02  1.0967041725E+02  0.0000000000E+00  1.0000000000E+00
  1.0412512025E+02  1.0923006774E+02  0.0000000000E+00  1.0000000000E+00
  1.0412937659E+02  1.0880715824E+02  0.0000000000E+00  1.0000000000E+00
  1.0413284648E+02  1.0840016736E+02  0.0000000000E+00  1.0000000000E+00
  1.0413558683E+02  1.0800945613E+02  0.0000000000E+00  1.0000000000E+00
  1.0413775511E+02  1.0763379492E+02  0.0000000000E+00  1.0000000000E+00
  1.0413931877E+02  1.0727275047E+02  0.0000000000E+00  1.0000000000E+00
  1.0414042475E+02  1.0692644981E+02  0.0000000000E+00  1.0000000000E+00
  1.0414116962E+02  1.0659347310E+02  0.0000000000E+00  1.0000000000E+00
  1.0414154125E+02  1.0627384662E+02  0.0000000000E+00  1.0000000000E+00
  1.0414168385E+02  1.0596737950E+02  0.0000000000E+00  1.0000000000E+00
  1.0414161141E+02  1.0567297333E+02  0.0000000000E+00  1.0000000000E+00
  1.0414133639E+02  1.0539071359E+02  0.0000000000E+00  1.0000000000E+00
  1.0414090277E+02  1.0511977525E+02  0.0000000000E+00  1.0000000000E+00
  1.0414024627E+02  1.0485966119E+02  0.0000000000E+00  1.0000000000E+00
  1.0413940611E+02  1.0461040198E+02  0.0000000000E+00  1.0000000000E+00
  1.0413833887E+02  1.0437086128E+02  0.0000000000E+00  1.0000000000E+00
  1.0413704117E+02  1.0414107006E+02  0.0000000000E+00  1.0000000000E+00
  1.0413551435E+02  1.0392051080E+02  0.0000000000E+00  1.0000000000E+00
  1.0413376209E+02  1.0370867272E+02  0.0000000000E+00  1.0000000000E+00
  1.0413180838E+02  1.0350551293E+02  0.0000000000E+00  1.0000000000E+00
  1.0412967281E+02  1.0331027391E+02  0.0000000000E+00  1.0000000000E+00
  1.0412739312E+02  1.0312294941E+02  0.0000000000E+00  1.0000000000E+00
  1.0412500496E+02  1.0294323342E+02  0.0000000000E+00  1.0000000000E+00
  1.0412256900E+02  1.0277075187E+02  0.0000000000E+00  1.0000000000E+00
  1.0412010868E+02  1.0260537140E+02  0.0000000000E+00  1.0000000000E+00
  1.0411768876E+02  1.0244667553E+02  0.0000000000E+00  1.0000000000E+00
  1.0411531643E+02  1.0229451041E+02  0.0000000000E+00  1.0000000000E+00
  1.0411304892E+02  1.0214875917E+02  0.0000000000E+00  1.0000000000E+00
  1.0411088248E+02  1.0200899414E+02  0.0000000000E+00  1.0000000000E+00
  1.0410885046E+02  1.0187514584E+02  0.0000000000E+00  1.0000000000E+00
  1.0410694594E+02  1.0174681722E+02  0.0000000000E+00  1.0000000000E+00
  1.0410517887E+02  1.0162388910E+02  0.0000000000E+00  1.0000000000E+00
  1.0410354379E+02  1.0150614265E+02  0.0000000000E+00  1.0000000000E+00
  1.0410203148E+02  1.0139327884E+02  0.0000000000E+00  1.0000000000E+00
  1.0410063793E+02  1.0128521317E+02  0.0000000000E+00  1.0000000000E+00
  1.0409934424E+02  1.0118160240E+02  0.0000000000E+00  1.0000000000E+00
  1.0409814735E+02  1.0108236599E+02  0.0000000000E+00  1.0000000000E+00
  1.0409702363E+02  1.0098718650E+02  0.0000000000E+00  1.0000000000E+00
  1.0409597178E+02  1.0089597735E+02  0.0000000000E+00  1.0000000000E+00
  1.0409496841E+02  1.0080850545E+02  0.0000000000E+00  1.0000000000E+00
  1.0409401395E+02  1.0072461089E+02  0.0000000000E+00  1.0000000000E+00
  1.0409308667E+02  1.0064412629E+02  0.0000000000E+00  1.0000000000E+00
  1.0409218730E+02  1.0056684678E+02  0.0000000000E+00  1.0000000000E+00
  1.0409129656E+02  1.0049260858E+02  0.0000000000E+00  1.0000000000E+00
  1.0409041334E+02  1.0042119927E+02  0.0000000000E+00  1.0000000000E+00
  1.0408952108E+02  1.0035243071E+02  0.0000000000E+00  1.0000000000E+00
  1.0408861403E+02  1.0028605129E+02  0.0000000000E+00  1.0000000000E+00
